centroid=0db511d7317c4bbb736cf583beb9cd25dc17d363;size=864;;seqs=5	EF023682.1.1761_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Rozellomycota,o:Rozellomycota_X,f:Rozellomycota_XX,g:Rozellomycota_XXX,s:Rozellomycota_XXX_sp.	84.6	1572	254	15	1	1494	1	1761	-1	0
centroid=eaf230941ab3ba8f33109b705229f4c8a8852f17;size=80;;seqs=3	AF508779.1.1775_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Spirotrichea,o:Hypotrichia,f:Urostylidae,g:Uroleptus,s:Uroleptus_gallina	98.2	1577	25	5	1	1574	1	1775	-1	0
centroid=909ef1c7fabf47c0585e9fb2880f96ba4b5ad3fe;size=59;;seqs=2	JQ000114.1.1763_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Chelicerata,f:Arachnida,g:Naiadacarus,s:Naiadacarus_arboricola	97.8	1602	34	2	1	1609	1	1763	-1	0
centroid=6c43779b86b10d0c70ce27f9633584fdb59c5897;size=262;;seqs=2	EU004821.1.1767_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Nematoda,o:Enoplea,f:Enoplea_X,g:Eucoleus,s:Eucoleus_dispar	85.0	1624	252	11	1	1627	1	1767	-1	0
centroid=4aa1dc70b432ca51bb1d3d3c015301c7ec9b9d36;size=65;;seqs=2	KC671706.1.1803_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Fungi_X,o:Fungi_XX,f:Fungi_XXX,g:Fungi_XXXX,s:Fungi_XXXX_sp.	95.1	1617	75	12	1	1612	1	1803	-1	0
centroid=6257a57e309bb2dd5a4bf43eb7c09b8ba6d2aca3;size=23;;seqs=3	HQ888695.1.1682_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Blastocladiomycota,o:Blastocladiomycotina,f:Blastocladiomycetes,g:Blastocladia,s:Blastocladia_ramosa	96.7	1617	45	8	1	1677	1	1682	-1	0
centroid=13168b2c49e865ed6014fd714c174cfb2621e46c;size=1579;;seqs=8	AB674999.1.1761_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Crustacea,f:Ostracoda,g:Cypretta,s:Cypretta_seurati	97.4	1596	43	1	1	1596	1	1761	-1	0
centroid=01998b4c3bebb900159df6578bc27928851c40ed;size=31;;seqs=27	EU878373.1.1752_U;tax=k:Eukaryota,d:Archaeplastida,p:Chlorophyta-Chlorophyta_X,c:Trebouxiophyceae,o:Chlorellales,f:Chlorellales_X,g:Parietochloris,s:Parietochloris_alveolaris	98.0	1592	30	4	1	1589	1	1752	-1	0
centroid=a02f5acac89df54b9d89751232e494e55cd2c8fc;size=46;;seqs=9	AY016343.1.2155_R;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Ascomycota,o:Pezizomycotina,f:Dothideomycetes,g:Dothidea,s:Dothidea_ribesia	98.1	1591	29	3	1	1590	1	1752	-1	0
centroid=32236fb60875a15d4e9a4501a1efd9ee34481ffe;size=70;;seqs=5	AF401526.1.1727_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Oligohymenophorea,o:Peritrichia_2,f:Sessilida,g:Ophrydium,s:Ophrydium_versatile	99.0	1687	13	3	1	1686	1	1727	-1	0
centroid=d339d1309bcc07b5330bc5cc7ef5ab1d64b7b0ea;size=47;;seqs=1	AB901933.1.1747_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Oligohymenophorea,o:Peritrichia_2,f:Operculariidae,g:Operculariidae_X,s:Operculariidae_X_sp.	98.2	1701	27	2	1	1698	1	1747	-1	0
centroid=8ede5d044b52006f7db5a486f91473c0b8e94ad8;size=80;;seqs=2	HQ832429.1.2049_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Basidiomycota,o:Agaricomycotina,f:Agaricomycetes,g:Pachylepyrium,s:Pachylepyrium_sp.	94.4	2040	102	11	1	2035	1	2049	-1	0
centroid=4ba7dc1725d27a3830a996450d785e7c799e8826;size=24;;seqs=1	JQ698935.1.1750_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Ascomycota,o:Taphrinomycotina,f:Taphrinomycotina_X,g:Saitoella,s:Saitoella_complicata	88.4	1618	190	11	1	1623	1	1750	-1	0
