centroid=8611da65f64225524f93bf014c6976de2ab0e221;size=47;;seqs=1	EF165145.1.1730_U;tax=k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Chrysophyceae,o:Hibberdiales,f:Hibberdiaceae,g:Chrysocapsa,s:Chrysocapsa_wetherbeei	95.6	597	71	3	1	576	1	1730	-1	0
centroid=3b6fcdde430729db31873baca638267ec9b380ff;size=25;;seqs=1	KC511080;tax=k:Eukaryota,d:TSAR,p:Rhizaria-Cercozoa,c:Endomyxa,o:Vampyrellida,f:Leptophryidae,g:Leptophryidae_X,s:Leptophryidae_XX	99.5	1581	5	1	1	601	1	1711	-1	0
centroid=e05afbbd21a37383dafb80e7326bee5f7b0bcbaf;size=30;;seqs=1	EF165145.1.1730_U;tax=k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Chrysophyceae,o:Hibberdiales,f:Hibberdiaceae,g:Chrysocapsa,s:Chrysocapsa_wetherbeei	96.1	570	63	2	1	565	1	1730	-1	0
centroid=ccaf456376a5db4e20fb9f6e684150e1f7a46df1;size=393;;seqs=19	JF489988.1.1783_U;tax=k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Eustigmatophyceae,o:Eustigmatophyceae_X,f:Eustigmatophyceae_XX,g:Nannochloropsis,s:Nannochloropsis_limnetica	97.5	1598	42	1	1	1598	1	1783	-1	0
centroid=bc999389b5a27d4438971fe8822066a1cff1f9b1;size=294;;seqs=14	U41651.1.1802_U;tax=k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Raphidophyceae,o:Raphidophyceae_X,f:Raphidophyceae_XX,g:Vacuolaria,s:Vacuolaria_virescens	99.6	1612	5	0	1	1612	1	1802	-1	0
centroid=eaf230941ab3ba8f33109b705229f4c8a8852f17;size=29;;seqs=3	AY919741.1.1705_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Spirotrichea,o:Oligotrichida,f:Oligotrichida_X,g:Oligotrichida_XX,s:Oligotrichida_XX_sp.	98.2	1575	28	2	1	1574	1	1705	-1	0
centroid=c97926ae0a5177c7df6a76a4283712886a56aa1f;size=27;;seqs=2	FJ196330.1.1719_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Platyhelminthes,o:Turbellaria,f:Catenulida,g:Stenostomum,s:Stenostomum_sp.	99.7	1569	4	0	1	1601	1	1719	-1	0
centroid=99e93d81e5501622d76287d260bdd7e82c68cdd8;size=54;;seqs=2	KC511080;tax=k:Eukaryota,d:TSAR,p:Rhizaria-Cercozoa,c:Endomyxa,o:Vampyrellida,f:Leptophryidae,g:Leptophryidae_X,s:Leptophryidae_XX	97.5	1581	40	0	1	1600	1	1711	-1	0
centroid=b9d94d5725485bc6b577f3d2dcd6205abeb8da82;size=33;;seqs=1	FJ577826.1.1617_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Spirotrichea,o:Euplotia,f:Aspidiscidae,g:Aspidisca,s:Aspidisca_sp.	93.1	1522	99	11	1	1538	1	1617	-1	0
centroid=2fd61167dd7376824d355679ba3643cc1f4f307b;size=28;;seqs=1	FJ911815.1.1608_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Chelicerata,f:Arachnida,g:Amblyseius,s:Amblyseius_sp.	98.8	1482	16	1	1	1580	1	1608	-1	0
