centroid=649f94964b71120b99f7f383e69e700caf5dd711;size=138;;seqs=2	EU433987.1.1800_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Chelicerata,f:Arachnida,g:Hydrozetes,s:Hydrozetes_lacustris	97.1	1610	49	2	1	1610	1	1800	-1	0
centroid=0d8e6f1e174ebd412bea29a8a359835881b0e6c0;size=126;;seqs=1	FR873718.1.1854_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Spirotrichea,o:Euplotia,f:Euplotidae,g:Euplotes,s:Euplotes_daidaleos	99.9	1704	0	0	1	1704	1	1854	-1	0
centroid=36d9aa0513e4b34e6d2f1da7619fb5ab16dff793;size=83;;seqs=3	AM946031.1.1629_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Karyorelictea,o:Karyorelictea_X,f:Loxodidae,g:Loxodes,s:Loxodes_striatus	98.1	1488	26	3	1	1485	1	1629	-1	0
centroid=cd221f7a5432bdf9179985a195bc4c5340323a73;size=96;;seqs=6	AB695514.1.1728_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Fungi_X,o:Fungi_XX,f:Fungi_XXX,g:Fungi_XXXX,s:Fungi_XXXX_sp.	89.4	1596	171	11	1	1592	1	1728	-1	0
centroid=003ca333f634242e5c2ff896a222a68f42194fab;size=122;;seqs=1	FJ384813.1.1795_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Platyhelminthes,o:Turbellaria,f:Catenulida,g:Stenostomum,s:Stenostomum_leucops	99.9	1596	0	0	1	1602	1	1795	-1	0
centroid=7bcd1711967e89eb8301631cbfc0f431e915b264;size=118;;seqs=3	AB178865.1.1782_U;tax=k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Peronosporomycetes,o:Peronosporomycetes_X,f:Haliphthorales,g:Haliphthoros,s:Haliphthoros_sp.	93.7	1629	96	14	1	1607	1	1782	-1	0
centroid=86a4a4a6f84bcb9e63a1c6329d75c80a5d9d7db3;size=50;;seqs=1	XXXXXXXX;tax=k:Eukaryota,d:TSAR,p:Rhizaria-Cercozoa,c:Endomyxa,o:Vampyrellida,f:Vampyrellida_clade_PurpleVamp,g:clade_PurpleVamp_X,s:clade_PurpleVamp_XX	99.9	1550	0	0	1	1597	1	1632	-1	0
centroid=522f49a560a99c657a33937c18e123cb5c5cb0ad;size=337;;seqs=2	JQ239055.1.1778_R;tax=k:Eukaryota,d:Archaeplastida,p:Streptophyta-Streptophyta_X,c:Zygnemophyceae,o:Zygnemophyceae_X,f:Zygnemophyceae_XX,g:Spirogyra,s:Spirogyra_sp.	99.3	1590	9	1	1	1590	1	1778	-1	0
centroid=eef6ee8279c7f6e6a208582c5740ac95fb0909bd;size=49;;seqs=2	KC177280.1.1907_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Hexapoda,f:Insecta,g:Chironomus,s:Chironomus_tepperi	94.2	1927	102	9	1	1933	1	1907	-1	0
centroid=4c307e19a373d356cfe609a5ad97361db6c2da48;size=224;;seqs=1	FJ459750.1.1768_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Apicomplexa,c:Gregarinomorphea,o:Neogregarinorida,f:Actinocephalidae,g:Hoplorhynchus,s:Hoplorhynchus_acanthatholius	98.9	1565	17	1	1	1564	1	1768	-1	0
